# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	16891
#@/user_id	lakuhana
cg[bo jk[sg 	曾经	c=1 d=1.24519e-21 t=16891
cg[bo ku[ck 	曾苦	c=3 d=2.41645e-19 t=16891
ch[ci 	藏	c=1 d=6.29633e-29 t=16891
ch[rv iu[ro 	仓储	c=1 d=7.98627e-32 t=16891
ch[rv ku[gi 	仓库	c=17 d=2.96117e-19 t=16891
ci[dr 	次	c=0 d=1.21234e-31 t=16891
ci[dr gj[au lu[zk 	次干路	c=1 d=3.48122e-28 t=16891
ci[dr ll[dm 	次粱	c=2 d=4.02269e-30 t=16891
ci[dr uz[bz zi[bz 	次首字	c=1 d=1.21842e-30 t=16891
ci[dr xr[ze 	次选	c=2 d=1.54241 t=16891
ci[dr xr[ze zi[bz 	次选字	c=1 d=7.23512e-17 t=16891
ci[dr yc[xn 	次要	c=1 d=2.6575e-28 t=16891
ci[kw gw[sk wo[pd 	赐给我	c=0 d=1.09944e-28 t=16891
ci[pk th[xt 	祠堂	c=1 d=2.9824e-32 t=16891
ci[uy xr[qx fu[dz 	磁悬浮	c=1 d=1.66339e-23 t=16891
ci[uy xr[qx fu[dz tp[ju lu[zk 	磁悬浮铁路	c=1 d=1.506e-23 t=16891
ci[vb 	此	c=3 d=3.84211e-12 t=16891
ci[vb ui[oc 	此时	c=2 d=2.90323e-30 t=16891
ci[yk 	词	c=3 d=1.0082e-16 t=16891
ci[yk dm[lb 	词典	c=2 d=0.00016504 t=16891
ci[yk hv[dk 	词汇	c=1 d=3.76474e-08 t=16891
ci[yk ku[gi 	词库	c=22 d=0.486806 t=16891
ci[yk vs[ll 	词中	c=1 d=4.82647e-19 t=16891
cj[sp jx[lk 	参加	c=1 d=2.42711e-20 t=16891
cj[sp kc[lv 	参考	c=4 d=3.19789e-24 t=16891
cj[sp uu[mw 	参数	c=1 d=4.67174e-18 t=16891
cj[sp yu[aa 	参与	c=2 d=2.23854e-20 t=16891
co[fo ui[fy 	措施	c=1 d=4.29616e-32 t=16891
co[jo 	错	c=3 d=7.28277e-06 t=16891
co[jo wu[yt 	错误	c=3 d=5.37652e-24 t=16891
cs[RR bu[ad 	从不	c=0 d=1.15404e-10 t=16891
cs[RR bu[ad gc[fk 	从不搞	c=1 d=1.15982e-09 t=16891
cs[RR ll[dg 	从良	c=0 d=1.55028e-12 t=16891
cs[RR uu[uy 	从属	c=1 d=0.00257991 t=16891
cs[rr 	从	c=8 d=4.84449e-05 t=16891
cs[rr er[al 	从而	c=2 d=2.0869e-08 t=16891
cs[rr er[al ui[rl 	从而使	c=1 d=1.02811e-32 t=16891
cu[mq 	粗	c=1 d=1.91685e-09 t=16891
cu[mq bc[ou 	粗暴	c=1 d=1.04007e-21 t=16891
cu[mq ji[rm ln[mu 	粗集料	c=1 d=2.39758e-23 t=16891
cv[ov 	脆	c=1 d=1.30361e-31 t=16891
cv[ov xk[xu 	脆性	c=10 d=1.91762e-26 t=16891
cv[rf 	催	c=2 d=1.31868e-11 t=16891
cv[rf ni[RX 	催你	c=1 d=7.00078e-12 t=16891
cy[mc zi[va 	村子	c=1 d=7.43116e-08 t=16891
cy[uz qi[tj ld[an 	存起来	c=1 d=1.19389e-26 t=16891
cy[uz zd[ut 	存在	c=5 d=7.04928e-05 t=16891
cz[dt 	凑	c=1 d=7.9084e-05 t=16891
da[fd 	打	c=12 d=1.06584 t=16891
da[fd bc[bs 	打包	c=0 d=2.50495e-10 t=16891
da[fd bu[ad iu[vk 	打不出	c=1 d=3.39643e-32 t=16891
da[fd bu[ad iu[vk ld[an 	打不出来	c=4 d=1.99956e-05 t=16891
da[fd de[ ui[oc hz[ru 	打的时候	c=1 d=0.000629868 t=16891
da[fd de[ic 	打得	c=1 d=7.40919e-32 t=16891
da[fd dm[lv hx[yk 	打电话	c=2 d=0.000653581 t=16891
da[fd go[zc 	打过	c=1 d=0.000148489 t=16891
da[fd hg[mb 	打横	c=1 d=2.80489e-16 t=16891
da[fd iu[vk ld[an 	打出来	c=3 d=1.91717e-10 t=16891
da[fd kd[ac 	打开	c=8 d=7.35626e-06 t=16891
da[fd kd[ac wf[wx jm[rn 	打开文件	c=1 d=1.22327e-18 t=16891
da[fd pc[hs 	打炮	c=2 d=3.81325e-14 t=16891
da[fd sr[vc 	打算	c=1 d=5.91334e-26 t=16891
da[fd uj[mr 	打闪	c=1 d=2.60673e-07 t=16891
da[fd uu[ll xm[oy ui[ex 	打竖显示	c=1 d=2.58923e-16 t=16891
da[fd ve[fj 	打折	c=1 d=1.91085e-30 t=16891
da[fd ye[ll 	打野	c=1 d=8.89518e-06 t=16891
da[fd yi[aa ci[dr 	打一次	c=1 d=0.000152248 t=16891
da[fd yk[wf 	打赢	c=1 d=8.89188e-31 t=16891
da[fd zi[bz 	打字	c=16 d=0.00673795 t=16891
da[fd zi[bz qi[qo jm[mo 	打字期间	c=1 d=3.53203e-22 t=16891
da[fd zi[bz su[zu du[gy 	打字速度	c=1 d=2.91579e-31 t=16891
da[fd zi[bz uu[rl fu[oy 	打字舒服	c=1 d=4.19594e-19 t=16891
da[fd zi[bz xb[rk xi[zx 	打字信息	c=1 d=1.53747e-31 t=16891
da[fk jm[zy 	搭建	c=1 d=2.29363e-31 t=16891
da[un 	大	c=9 d=0.0454636 t=16891
da[un bc[by jm[rd 	大宝剑	c=1 d=0.000158461 t=16891
da[un bu[le ff[bd 	大部分	c=1 d=2.34563e-30 t=16891
da[un ci[yk ku[gi 	大词库	c=1 d=7.69167e-31 t=16891
da[un da[un 	大大	c=1 d=2.63695e-25 t=16891
da[un de[ 	大的	c=1 d=0.0409665 t=16891
da[un do[xx uu[mw 	大多数	c=3 d=1.1767e-16 t=16891
da[un fu[jt du[gy 	大幅度	c=1 d=3.87466e-23 t=16891
da[un gd[mv 	大概	c=6 d=0.00244199 t=16891
da[un ge[dk 	大哥	c=5 d=0.055299 t=16891
da[un gs[bs si[vk 	大公司	c=1 d=1.70769e-31 t=16891
da[un hr[wb jk[te 	大环境	c=1 d=4.81566e-22 t=16891
da[un ia[yg bu[ad ia[yg 	大差不差	c=1 d=1.97925e-32 t=16891
da[un jx[bu 	大家	c=9 d=5.27472e-05 t=16891
da[un ks[bg jm[mo 	大空间	c=1 d=3.08809e-30 t=16891
da[un kx[zk du[gy 	大跨度	c=4 d=3.77957e-30 t=16891
da[un lc[lb bj[my 	大老板	c=1 d=2.09808e-12 t=16891
da[un lc[lb yr[ze 	大老远	c=1 d=2.99735e-32 t=16891
da[un lc[rb 	大佬	c=4 d=0.000112216 t=16891
da[un le[VL 	大了	c=0 d=2.09808e-13 t=16891
da[un ll[ol 	大量	c=1 d=1.79401e-23 t=16891
da[un lm[zi 	大连	c=1 d=1.0677e-06 t=16891
da[un qn[ml 	大桥	c=1 d=2.20941e-32 t=16891
da[un rf[PN 	大人	c=1 d=3.83284e-13 t=16891
da[un ua[iw 	大厦	c=1 d=2.43505e-29 t=16891
da[un uu[mw ju[fk 	大数据	c=1 d=1.14707e-26 t=16891
da[un vs[rr 	大众	c=1 d=1.37731e-31 t=16891
da[un wf[mk ti[or 	大问题	c=1 d=6.0111e-13 t=16891
da[un xn[ld 	大小	c=1 d=1.22686e-23 t=16891
da[un xp[by 	大写	c=4 d=0.130378 t=16891
da[un xt[xz 	大学	c=10 d=3.53116e-05 t=16891
da[un ye[be 	大爷	c=1 d=8.85082e-06 t=16891
da[un yi[ny ma[nm 	大姨妈	c=1 d=3.83675e-25 t=16891
da[un yr[kr hu[gg 	大圆弧	c=1 d=0.00122477 t=16891
da[un yu[al 	大于	c=8 d=0.00112499 t=16891
daxt 	档案系统	c=3 d=6.22283e-05 t=16891
dc[ad 	到	c=41 d=1.69365 t=16891
dc[ad di[gd 	到底	c=1 d=2.06151e-11 t=16891
dc[ad hf[ig wj[ov 	到很晚	c=1 d=1.58047e-32 t=16891
dc[ad jx[bu 	到家	c=1 d=1.2375e-07 t=16891
dc[ad le[vl 	到了	c=1 d=3.26323e-32 t=16891
dc[ad ni[rx 	到你	c=1 d=1.48358e-23 t=16891
dc[ad ui[oc hz[ru 	到时候	c=1 d=1.06e-09 t=16891
dc[ad yi[aa qi[tj 	到一起	c=2 d=2.35246e-28 t=16891
dc[rd 	倒	c=3 d=2.65467e-28 t=16891
dc[rd bi[mc 	倒闭	c=5 d=2.96121e-18 t=16891
dc[rd ta[tx 	倒塌	c=2 d=7.83237e-09 t=16891
dc[rd ui[or 	倒是	c=10 d=2.51761e-16 t=16891
dc[sc iu[vk 	导出	c=3 d=2.74597e-18 t=16891
dc[sc vi[aw 	导致	c=3 d=1.18999e-17 t=16891
dc[zz 	道	c=0 d=2.0033e-28 t=16891
dc[zz li[wl 	道理	c=1 d=5.50888e-16 t=16891
dc[zz lu[zk 	道路	c=6 d=9.93764e-28 t=16891
dd[dk 	殆	c=2 d=0.00110087 t=16891
dd[fj 	带	c=2 d=4.03004e-15 t=16891
dd[fj bc[bs 	带包	c=1 d=5.21053e-08 t=16891
dd[fj bm[rg 	带便	c=1 d=3.20092e-11 t=16891
dd[fj ge[rl 	带个	c=1 d=8.36694e-21 t=16891
dd[fj hd[zb 	带还	c=1 d=1.59777e-13 t=16891
dd[fj hk[tb 	带坏	c=1 d=1.60578e-13 t=16891
dd[fj iu[VK qu[TS 	带出去	c=1 d=1.11472e-13 t=16891
dd[fj iu[vk ld[an 	带出来	c=1 d=1.25207e-27 t=16891
dd[fj qu[TS 	带去	c=0 d=6.65708e-09 t=16891
dd[fj qu[TS le[vl 	带去了	c=1 d=6.69045e-08 t=16891
dd[fj ve[ko li[kl 	带啫喱	c=1 d=2.44135e-30 t=16891
dd[fj wa[nt 	带娃	c=2 d=2.31471e-12 t=16891
dd[ic hv[rs 	待会	c=3 d=8.33539e-06 t=16891
dd[ic xq[rp fu[pw 	待修复	c=1 d=8.38856e-22 t=16891
dd[ry bn[fy 	代表	c=6 d=7.84927e-06 t=16891
dd[ry li[wl 	代理	c=5 d=0.000364644 t=16891
dd[ry li[wl fh[dw ui[yg 	代理方式	c=1 d=7.08461e-05 t=16891
dd[ry ma[um 	代码	c=3 d=5.64806e-06 t=16891
dd[ry ti[fo 	代替	c=1 d=1.23322e-25 t=16891
dd[ub ve[yo 	戴着	c=1 d=1.10781e-28 t=16891
dd[ub zd[ut 	戴在	c=0 d=9.13589e-27 t=16891
dd[ub zd[ut xs[ok uh[la 	戴在胸上	c=1 d=9.18168e-26 t=16891
de[ 	的	c=574 d=3.94152e-16 t=16891
de[ dj[xl 	的惮	c=1 d=1.56342e-22 t=16891
de[ hx[yk 	的话	c=0 d=3.73046e-19 t=16891
de[ ui[or 	的是	c=2 d=4.40277e-26 t=16891
de[[ 	的	c=291 d=0.000132722 t=16891
de[bu 	的	c=1 d=0.463013 t=16891
de[ic 	得	c=9 d=1.34174e-07 t=16891
de[ic bu[ad dc[ad 	得不到	c=1 d=8.04569e-31 t=16891
de[ic dc[ad 	得到	c=5 d=1.49824e-12 t=16891
de[ic dc[ad de[ 	得到的	c=1 d=0.0122773 t=16891
de[ic kv[ev 	得亏	c=1 d=1.35519e-17 t=16891
de[ix er[dx 	德尔	c=0 d=1.55238e-28 t=16891
de[ix er[dx te[nc 	德尔特	c=1 d=1.56017e-27 t=16891
dg[hd 	灯	c=1 d=0.0812682 t=16891
dg[va lu[eu 	登录	c=1 d=4.3596e-28 t=16891
dg[vc 	等	c=19 d=0.000154166 t=16891
dg[vc dg[vc 	等等	c=3 d=1.11128e-06 t=16891
dg[vc ji[sj 	等级	c=1 d=1.22157e-31 t=16891
dg[vc ni[rx 	等你	c=2 d=9.78167e-06 t=16891
dg[vc ql[gi jp[fn tz[dd 	等强接头	c=1 d=3.03643e-08 t=16891
dg[vc vf[ei 	等阵	c=1 d=0.00142298 t=16891
dg[vc wo[pd 	等我	c=3 d=3.85143e-11 t=16891
dg[vc xx[ab 	等下	c=2 d=3.04473e-25 t=16891
dg[vj zi[va 	凳子	c=1 d=1.00395e-17 t=16891
dg[ye hx[ru yj[nh 	邓华燕	c=1 d=1.45896e-32 t=16891
dh[me an[bm xi[px ts[se 	档案系统	c=1 d=0.0515605 t=16891
dh[me kz[la 	档口	c=2 d=2.26656e-09 t=16891
dh[xe 	当	c=8 d=0.0130439 t=16891
dh[xe ig[wv 	当成	c=2 d=2.07e-30 t=16891
dh[xe iu[pd 	当初	c=2 d=6.71302e-13 t=16891
dh[xe kz[la 	当口	c=1 d=1.49203e-31 t=16891
dh[xe lc[lb ui[lj 	当老师	c=1 d=7.18655e-26 t=16891
dh[xe ni[rx 	当你	c=1 d=8.82621e-32 t=16891
dh[xe nm[pl 	当年	c=1 d=1.48924e-09 t=16891
dh[xe rj[ph 	当然	c=3 d=2.38976e-14 t=16891
dh[xe ui[oc 	当时	c=9 d=0.456211 t=16891
dh[xe vs[ll 	当中	c=1 d=0.00319873 t=16891
dh[xe wo[pd 	当我	c=1 d=1.47643e-25 t=16891
di[bp di[bp 	弟弟	c=2 d=0.0175097 t=16891
di[dk 	滴	c=2 d=3.0448e-11 t=16891
di[fd 	抵	c=1 d=1.03972e-17 t=16891
di[fd de[ic 	抵得	c=1 d=1.06603e-17 t=16891
di[fd kh[fj 	抵抗	c=2 d=8.89007e-30 t=16891
di[gd 	底	c=1 d=3.12614e-27 t=16891
di[gd bj[my 	底板	c=1 d=2.00883e-30 t=16891
di[gd bu[le 	底部	c=4 d=6.57494e-09 t=16891
di[gd cg[us 	底层	c=2 d=1.48542e-29 t=16891
di[op 	睇	c=2 d=5.42762e-10 t=16891
di[qw 	敌	c=1 d=1.03453e-17 t=16891
di[rd cg[us 	低层	c=1 d=7.5576e-30 t=16891
di[ty 	地	c=1 d=1.47417e-07 t=16891
di[ty bj[my 	地板	c=2 d=3.87182e-30 t=16891
di[ty fh[dw 	地方	c=5 d=1.29288e-22 t=16891
di[ty ji[qt 	地基	c=6 d=1.67791e-30 t=16891
di[ty ji[qt iu[wb li[wl 	地基处理	c=1 d=4.84391e-32 t=16891
di[ty ji[qt ji[qt iu[ui 	地基基础	c=1 d=4.00571e-32 t=16891
di[ty li[wl 	地理	c=1 d=2.35578e-22 t=16891
di[ty mm[aa 	地面	c=5 d=0.00549261 t=16891
di[ty pi[vy 	地皮	c=1 d=4.91293e-22 t=16891
di[ty tp[ju 	地铁	c=9 d=1.83694e-07 t=16891
di[ty tu[kd 	地图	c=1 d=2.22971e-22 t=16891
di[ty uh[la 	地上	c=1 d=3.33041e-07 t=16891
di[ty vi[pr 	地质	c=1 d=4.57053e-25 t=16891
di[ty vi[tv 	地址	c=5 d=3.29671e-05 t=16891
di[ty ww[rl 	地位	c=1 d=3.02643e-28 t=16891
di[ty xx[ab 	地下	c=15 d=3.78614e-07 t=16891
di[ty xx[ab gs[aa ig[hw 	地下工程	c=1 d=4.04598e-32 t=16891
di[ty xx[ab ks[bg jm[mo 	地下空间	c=2 d=1.59008e-31 t=16891
di[ty xx[ab mb[vv ys[kl 	地下民用	c=1 d=8.22947e-32 t=16891
di[ty xx[ab ui[bt 	地下室	c=1 d=2.05969e-30 t=16891
di[ty xx[ab uv[ln dm[lv vj[lk 	地下水电站	c=1 d=7.52117e-32 t=16891
di[vp 	第	c=2 d=7.24034e-25 t=16891
di[vp ba[pn vh[lu 	第八章	c=1 d=2.91033e-09 t=16891
di[vp er[aa bu[le ff[bd 	第二部分	c=1 d=4.33418e-18 t=16891
di[vp er[aa ge[RL 	第二个	c=1 d=0.0081887 t=16891
di[vp ji[pv dd[ry 	第几代	c=1 d=2.7531e-32 t=16891
di[vp jq[pv vh[lu 	第九章	c=1 d=2.95431e-09 t=16891
di[vp lq[wb vh[lu 	第六章	c=1 d=2.88481e-23 t=16891
di[vp si[ke vh[gi 	第四张	c=1 d=3.59652e-29 t=16891
di[vp si[ke vh[lu 	第四章	c=1 d=8.65142e-32 t=16891
di[vp sj[ae fh[dw 	第三方	c=2 d=0.0107269 t=16891
di[vp sj[ae ge[rl 	第三个	c=1 d=1.25552e-30 t=16891
di[vp sj[ae vh[lu 	第三章	c=1 d=3.98574e-32 t=16891
di[vp ui[al vh[lu 	第十章	c=1 d=6.54104e-07 t=16891
di[vp wu[aa 	第五	c=0 d=0.0771052 t=16891
di[vp wu[aa ma[um 	第五码	c=1 d=0.774916 t=16891
di[vp wu[aa vh[lu 	第五章	c=1 d=3.27058e-29 t=16891
di[vp yi[aa bu[le ff[bd 	第一部分	c=1 d=4.29105e-18 t=16891
di[vp yi[aa bu[vp 	第一步	c=1 d=3.56813e-24 t=16891
di[vp yi[aa ci[dr 	第一次	c=5 d=0.00197829 t=16891
di[vp yi[aa ge[rl 	第一个	c=4 d=0.376137 t=16891
di[vp yi[aa vh[lu 	第一章	c=1 d=0.000642592 t=16891
di[vp yi[aa ww[rl 	第一位	c=1 d=1.31331e-30 t=16891
di[vp yi[aa zo[gt 	第一座	c=1 d=7.82816e-32 t=16891
dj[bl 	单	c=5 d=5.26537e-11 t=16891
dj[bl bm[zl 	单边	c=2 d=2.62037e-29 t=16891
dj[bl cg[us 	单层	c=7 d=2.64159e-29 t=16891
dj[bl iy[st 	单纯	c=1 d=5.58928e-10 t=16891
dj[bl jm[rn 	单件	c=1 d=3.21586e-07 t=16891
dj[bl uf[pp 	单身	c=2 d=3.41921e-13 t=16891
dj[bl ww[rl 	单位	c=1 d=5.54611e-07 t=16891
dj[bl xl[pk 	单向	c=4 d=3.77827e-23 t=16891
dj[bl xq[rm 	单休	c=1 d=0.0184997 t=16891
dj[bl zi[bz 	单字	c=1 d=0.287941 t=16891
dj[ra 	但	c=4 d=6.66161e-16 t=16891
dj[ra fj[jd 	但凡	c=1 d=3.83023e-05 t=16891
dj[ra ui[or 	但是	c=48 d=0.566126 t=16891
dk[al 	丁	c=2 d=5.0226e-17 t=16891
dk[br 	定	c=3 d=0.0450796 t=16891
dk[br ui[oc 	定时	c=1 d=2.23586e-25 t=16891
dk[br ww[rl 	定位	c=1 d=4.81238e-14 t=16891
dk[br xi[px 	定系	c=2 d=0.0459891 t=16891
dk[br yi[dx 	定义	c=15 d=1.25022e-09 t=16891
dk[br zi[bz 	定字	c=1 d=0.00835412 t=16891
dk[dr 	顶	c=0 d=2.60762e-12 t=16891
dk[dr bj[my 	顶板	c=1 d=1.85439e-30 t=16891
dk[dr cg[us 	顶层	c=1 d=1.41926e-31 t=16891
dk[dr gd[ym 	顶盖	c=1 d=1.38088e-32 t=16891
dk[dr gr[vk 	顶管	c=1 d=3.81178e-07 t=16891
dk[dr tv[ff fa[ds 	顶推法	c=2 d=8.79068e-07 t=16891
dk[dr yk[ug uh[la 	顶硬上	c=1 d=2.62068e-11 t=16891
dk[jd 	钉	c=1 d=0.0144076 t=16891
dk[jd dk[jd 	钉钉	c=1 d=1.40151e-30 t=16891
dk[jd vu[rv 	钉住	c=1 d=0.0147723 t=16891
dk[kd vu[ky 	叮嘱	c=1 d=0.0142642 t=16891
dm[ft ve[yo 	垫着	c=1 d=6.02562e-12 t=16891
dm[gk 	店	c=1 d=8.12652e-31 t=16891
dm[lh 	点	c=24 d=0.133993 t=16891
dm[lh de[ 	点的	c=2 d=0.0386691 t=16891
dm[lh dm[lh 	点点	c=1 d=2.8228e-32 t=16891
dm[lh hc[nz 	点好	c=0 d=6.98271e-12 t=16891
dm[lh hv[rs 	点会	c=1 d=0.0977834 t=16891
dm[lh kd[ac 	点开	c=1 d=2.82913e-29 t=16891
dm[lh mk[oo 	点明	c=1 d=8.72202e-10 t=16891
dm[lh yu[aa dm[lh 	点与点	c=1 d=8.84753e-31 t=16891
dm[lh zd[UT 	点在	c=1 d=0.00585769 t=16891
dm[lv 	电	c=6 d=0.466079 t=16891
dm[lv bn[fy 	电表	c=3 d=0.268595 t=16891
dm[lv fw[fr 	电费	c=1 d=0.102797 t=16891
dm[lv hx[yk 	电话	c=2 d=0.000421437 t=16891
dm[lv ie[al 	电车	c=4 d=3.77521e-30 t=16891
dm[lv ii[dy 	电池	c=5 d=8.48615e-11 t=16891
dm[lv ll[ol 	电量	c=1 d=0.0268992 t=16891
dm[lv ll[ol ts[se ji[yu 	电量统计	c=1 d=0.0739031 t=16891
dm[lv nc[ok 	电脑	c=11 d=8.85416e-10 t=16891
dm[lv nc[ok bj[py 	电脑版	c=1 d=6.42466e-31 t=16891
dm[lv nc[ok uh[la 	电脑上	c=1 d=1.58429e-31 t=16891
dm[lv ti[mp 	电梯	c=1 d=2.40501e-30 t=16891
dm[lv ts[vk 	电筒	c=1 d=2.86009e-10 t=16891
dm[lv ui[pe 	电视	c=3 d=0.000517593 t=16891
dm[lv va[da hj[hg 	电渣焊	c=1 d=2.88834e-08 t=16891
dm[lv xb[rk 	电信	c=2 d=1.85197e-17 t=16891
dm[lv xm[sj 	电线	c=1 d=0.0889216 t=16891
dm[lv yk[op 	电影	c=1 d=1.07657e-15 t=16891
dn[fu 	掉	c=3 d=2.79526e-05 t=16891
dn[fu kk[tg 	掉块	c=1 d=2.71071e-26 t=16891
dn[fu le[vl 	掉了	c=2 d=2.74841e-12 t=16891
dn[ju 	钓	c=1 d=3.06855e-22 t=16891
dn[ju dc[ad yu[da 	钓到鱼	c=1 d=2.4397e-22 t=16891
dn[ju lr[qv 	钓乱	c=1 d=1.06108e-21 t=16891
dn[ju yu[da 	钓鱼	c=3 d=6.32229e-22 t=16891
dn[ju yu[da lc[rb 	钓鱼佬	c=1 d=2.07896e-22 t=16891
dn[kj uh[la qu[TS 	吊上去	c=1 d=3.29727e-07 t=16891
dn[kj vl[dy 	吊装	c=2 d=6.49644e-07 t=16891
dn[yk ys[kl 	调用	c=4 d=1.7708e-17 t=16891
do[xx 	多	c=12 d=2.96479e-17 t=16891
do[xx cg[us 	多层	c=4 d=4.70831e-30 t=16891
do[xx du[gy 	多度	c=1 d=0.110251 t=16891
do[xx gc[wk 	多高	c=1 d=1.53246e-22 t=16891
do[xx ge[rl 	多个	c=5 d=0.000689068 t=16891
do[xx hc[nz 	多好	c=1 d=8.54179e-29 t=16891
do[xx hh[ii 	多行	c=1 d=3.52722e-06 t=16891
do[xx jq[pn 	多久	c=2 d=5.80494e-26 t=16891
do[xx le[vl 	多了	c=4 d=1.04909e-05 t=16891
do[xx mi[dm 	多米	c=1 d=9.02625e-31 t=16891
do[xx mm[aa 	多面	c=0 d=0.000456197 t=16891
do[xx mm[aa vg[av tz[fy yk[op 	多面正投影	c=1 d=0.00458484 t=16891
do[xx nm[pl 	多年	c=1 d=6.22521e-13 t=16891
do[xx rf[pn 	多人	c=2 d=8.99378e-18 t=16891
do[xx uc[xp 	多少	c=5 d=7.94812e-05 t=16891
do[xx uc[xp qm[jj 	多少钱	c=6 d=0.000573825 t=16891
do[xx uc[xp ug[pc 	多少升	c=1 d=1.33661e-31 t=16891
do[xx uu[mw rf[[ 	多数人	c=1 d=1.7225e-15 t=16891
do[xx yi[aa dm[lh 	多一点	c=1 d=0.0106734 t=16891
dq[ps 	丢	c=7 d=8.36796e-07 t=16891
dq[ps jb[zj qu[ts 	丢进去	c=1 d=5.44647e-29 t=16891
dq[ps na[ve 	丢那	c=1 d=2.59461e-11 t=16891
dr[jy lm[hd 	锻炼	c=1 d=2.32632e-21 t=16891
dr[le 	端	c=2 d=1.58553e-32 t=16891
dr[le ig[vn vl[mt 	端承桩	c=1 d=7.88772e-33 t=16891
dr[le yz[dz 	端游	c=1 d=9.56812e-11 t=16891
dr[mj 	断	c=3 d=3.66419e-13 t=16891
dr[mj bw[lo 	断背	c=1 d=2.35089e-27 t=16891
dr[mj le[VL 	断了	c=1 d=1.58133e-09 t=16891
dr[ua 	短	c=0 d=2.20294e-28 t=16891
dr[ua bm[zl 	短边	c=6 d=4.23116e-29 t=16891
dr[ua ui[oc 	短时	c=1 d=3.91627e-31 t=16891
dr[ua vi[uq xm[sj 	短直线	c=1 d=2.214e-27 t=16891
ds[ad xi[aa 	东西	c=24 d=0.000273987 t=16891
ds[dd 	冻	c=1 d=4.72431e-32 t=16891
ds[dd jp[sk 	冻结	c=1 d=3.93057e-08 t=16891
ds[dd jp[sk fa[ds 	冻结法	c=1 d=3.94755e-07 t=16891
ds[dd vh[oi 	冻胀	c=0 d=4.65398e-33 t=16891
ds[dd vh[oi xk[xu 	冻胀性	c=1 d=4.67732e-32 t=16891
ds[dk 	洞	c=1 d=1.16243e-06 t=16891
ds[el bu[ad ds[el 	动不动	c=1 d=2.79716e-13 t=16891
ds[el mj[dy ue[pt 	动漫社	c=2 d=7.32772e-13 t=16891
ds[el uz[pl 	动手	c=1 d=9.40453e-14 t=16891
ds[el uz[pl uu[md 	动手术	c=1 d=9.93458e-12 t=16891
ds[xv 	懂	c=3 d=8.7308e-13 t=16891
ds[xv de[ic 	懂得	c=1 d=4.63485e-13 t=16891
ds[xv le[vl 	懂了	c=4 d=1.43617e-13 t=16891
ds[xv td[dd do[xx 	懂太多	c=1 d=7.08944e-13 t=16891
du[gy 	度	c=6 d=0.189559 t=16891
du[gy dm[lv 	度电	c=2 d=0.211078 t=16891
du[ot zi[va 	肚子	c=1 d=3.18875e-25 t=16891
du[qi li[wa 	独立	c=3 d=1.59613e-20 t=16891
du[qi te[nc 	独特	c=3 d=1.16022e-29 t=16891
du[yd 	读	c=1 d=3.0181e-25 t=16891
du[yd uu[vd 	读书	c=1 d=0.0902655 t=16891
du[yd yb[lo 	读音	c=1 d=7.50583e-08 t=16891
dv[tf zd[ut 	堆在	c=1 d=6.48366e-21 t=16891
dv[yc 	对	c=15 d=0.000995569 t=16891
dv[yc bi[bb 	对比	c=3 d=3.59483e-05 t=16891
dv[yc de[ 	对的	c=2 d=2.59682e-21 t=16891
dv[yc go[zc 	对过	c=0 d=4.44238e-15 t=16891
dv[yc hx[yk 	对话	c=2 d=8.57506e-06 t=16891
dv[yc ma[KM 	对吗	c=1 d=1.43455e-10 t=16891
dv[yc mm[aa 	对面	c=2 d=0.00211242 t=16891
dv[yc ni[rx 	对你	c=1 d=1.4502e-20 t=16891
dv[yc ta[ny 	对她	c=1 d=4.89775e-15 t=16891
dv[yc uh[la 	对上	c=2 d=2.25232e-20 t=16891
dv[yc uz[pl 	对手	c=1 d=5.24557e-28 t=16891
dv[yc wo[PD 	对我	c=2 d=3.34768e-09 t=16891
dv[yc xl[dn cy[uz iu[ro 	对象存储	c=1 d=1.42638e-31 t=16891
dv[yc yk[ga 	对应	c=4 d=0.000558929 t=16891
dv[yc yk[ga do[xx ge[rl 	对应多个	c=1 d=0.00557201 t=16891
dv[yc yu[al 	对于	c=7 d=0.0011083 t=16891
dy[ht 	炖	c=1 d=1.22878e-12 t=16891
dy[kt 	吨	c=1 d=6.08927e-18 t=16891
dy[po gz[ms 	盾构	c=1 d=3.77385e-07 t=16891
dy[tw 	墩	c=0 d=2.50292e-09 t=16891
dy[tw cu[mq vi[uq lo[ix wf[sw 	墩粗直螺纹	c=1 d=1.92646e-08 t=16891
dy[tw ji[qt iu[ui 	墩基础	c=2 d=1.27334e-08 t=16891
dz[aa dk[al 	豆丁	c=1 d=5.42225e-06 t=16891
dz[fu yb[lo 	抖音	c=2 d=4.01956e-09 t=16891
dz[le 	都	c=108 d=1.60634 t=16891
dz[le an[fn vc[oh 	都按照	c=1 d=2.93858e-05 t=16891
dz[le bw[py 	都被	c=1 d=2.81406e-25 t=16891
dz[le hc[nz 	都好	c=2 d=3.95311e-15 t=16891
dz[le hd[zb mw[dy 	都还没	c=1 d=3.52589e-31 t=16891
dz[le hf[ig nj[yf 	都很难	c=1 d=5.69715e-29 t=16891
dz[le hv[rs 	都会	c=2 d=1.09622e-22 t=16891
dz[le ke[dk yi[vr 	都可以	c=1 d=9.60266e-24 t=16891
